100,0.00193443775662321
99,8.103089191182724E-4
70,0.0014845070002816702
117,3.93437617214453E-4
109,8.62846827739295E-4
82,0.002553127075129747
86,0.001729163061477149
95,3.6731472295698403E-4
152,4.6453365118884167E-4
102,0.001856486592319766
62,0.0021095622765695027
95,0.0010739359455763937
69,0.05339415387614502
71,0.003136839008012197
61,0.002631070356291414
120,7.378101401072459E-4
111,6.404107808816203E-4
94,5.810559086183022E-4
107,5.796416448204529E-4
126,4.129316831366403E-4
75,0.0034602281557783426
116,0.0029987100761457173
83,0.0019680749741760833
139,2.7617493335941354E-4
95,8.308993868883207E-4
100,0.0012781924087026388
110,0.0019650022125059694
131,8.145982551114285E-4
164,3.9005501749161286E-4
81,0.0021562776901196865
185,2.550309479793567E-4
69,5.248069684896052E-4
100,5.515022778780783E-4
92,7.118462277005727E-4
116,0.002011394168632244
98,3.0943845972841944E-4
116,9.447828450764854E-4
64,0.002411895506514316
124,5.702580932745566E-4
72,0.0021537461969728276
72,0.001126227405716028
118,2.622074121945354E-4
130,7.368330364879406E-4
190,6.771865029485802E-4
165,7.9604664444157E-4
180,1.7403524578173468E-4
98,0.0011395702977455033
135,2.3377642548541501E-4
134,4.885096103849658E-4
126,0.002458484706604775
149,0.0016445319082565863
109,0.0010101043749292794
95,0.0018700379909869103
84,0.003013908247870661
102,0.0017614130009882757
118,3.060459076775016E-4
94,2.872095217240367E-4
113,4.305723814318089E-4
84,0.0013817546432851934
319,7.126288192329651E-4
76,0.0023041853964308715
67,0.0012542131187324823
102,5.116540458852783E-4
132,1.901552153217417E-4
122,0.0014747720326077447
131,6.582283255736822E-4
79,4.966111106182413E-4
63,0.055662444341283264
110,0.0012900807668761126
169,0.0010323762264783471
87,7.78511248379263E-4
119,1.9736352044010606E-4
98,0.002551912925503302
73,0.001236977864018351
111,0.0012641738086321506
124,0.0027423092274333986
100,5.583638792075781E-4
132,2.9476905933772154E-4
133,4.1392705501073454E-4
135,9.634172397032373E-4
100,7.933151108412115E-4
97,0.002660932376205739
118,5.641496132303295E-4
116,2.6274608821174206E-4
92,0.050514166955143665
261,0.0018572922042730704
87,7.094071047231204E-4
122,2.4830367771854064E-4
161,3.5456075342955303E-4
84,0.0014088270444944048
74,0.0023210926124619807
108,5.640960852817551E-4
87,0.001071782777922045
117,7.459469178605633E-4
111,3.0620008146856585E-4
77,0.0017207716882549375
134,0.0010424299756771568
106,3.397879694968528E-4
135,3.1502366124443187E-4
96,0.0014298919008254483
233,7.354505747389242E-4
68,0.0019565440589769056
143,1.829544155565601E-4
85,7.081668256475984E-4
207,1.828916115728293E-4
137,7.448258725283335E-4
118,8.785894916087428E-4
206,6.872597439435483E-4
114,3.5157344236534503E-4
133,0.001042748156858444
192,8.177954737762751E-5
136,3.975047653783505E-4
132,3.049459668904991E-4
86,0.0015619144724004384
128,6.922815836845576E-4
190,0.0010591604953338778
229,3.255838628540712E-4
68,0.003984774304192838
127,5.74672938058844E-4
137,2.1091020831702232E-4
194,0.002148798216015213
230,2.560389425792416E-4
127,6.061208653398008E-4
79,0.0023924368609410792
146,0.004781876011196346
124,0.0013224275880167487
115,8.474325764400129E-4
113,4.331327500509614E-4
137,0.001030762643957481
91,0.0010897109192343013
137,3.125362587000011E-4
97,9.11576340010077E-4
61,0.001834026822365365
108,8.53782359819285E-4
190,7.877592106351599E-4
152,5.877485945789691E-4
108,8.892720747646924E-4
158,8.789189393020322E-4
187,0.001196734341806969
123,9.939567737842327E-4
138,8.071196784833884E-4
126,7.691506354862284E-4
118,2.9734538336099775E-4
108,6.330141983625107E-4
88,9.120524500541567E-4
87,0.0015141816045708334
116,3.456531210860809E-4
86,0.0015994307326588702
111,0.0010585154944293257
155,8.038872587077777E-4
116,4.291985530173361E-4
154,9.542108139913073E-4
122,4.179473239319583E-4
84,0.001953874959679493
114,2.1553791337834447E-4
89,5.244993291418559E-4
86,0.0015769124187527698
80,0.001567197277449415
112,5.263297970840066E-4
78,0.0020238371797101137
99,3.1887885366408254E-4
137,2.1926841258352778E-4
86,0.001148551578882626
62,0.05096923586720493
99,0.0032213390847494676
79,0.0022534683942820985
162,2.5695026351022724E-4
114,2.609652785771006E-4
117,0.0012195190012699423
94,8.332792814679665E-4
76,0.06134575927044666
119,0.0033578624501900993
96,9.449164284144439E-4
87,7.106862326224725E-4
88,9.348521515855772E-4
77,0.003003230725352009
167,0.0012074788586298802
133,8.698430849189291E-4
133,0.0021075513315606934
93,9.362580676124082E-4
76,8.70554914533603E-4
98,7.404881683447339E-4
72,0.0012033029409118734
76,0.0013206113947790456
137,0.0011903896263779337
104,0.0014036575475575351
156,0.003011490911947833
101,3.8065295527527825E-4
76,0.0011487274463902178
127,8.903799922579654E-4
65,0.0025788962122447984
86,0.0013752189441640142
159,3.3403305088689156E-4
79,0.0531150314084399
98,5.867089869624573E-4
109,7.944949562217479E-4
88,5.740417591246084E-4
83,0.0013179922533879604
