424,0.0069634376865120706
174,0.02899154566756625
249,0.029548580741355156
249,0.04117523430073025
179,0.0735945396653543
206,0.017704666492442213
108,0.06313471279174676
61,0.32357505860029717
300,0.012255854201943962
218,0.010969325664361313
177,0.013588244414622197
342,0.0020253214336118527
141,0.04855738158021434
84,0.034570733008742666
197,0.03966336666343609
60,0.4661759861564859
248,0.023196871691826434
58,0.4570228557260886
204,0.03295037378268647
199,0.029223687691691924
67,0.060156750297343325
213,0.04739545554888763
32,0.5273788084209236
192,0.02622199451381089
34,0.4812452314278328
201,0.027538507446367898
714,0.05066333456837241
148,0.04214348286549714
118,0.030998450989459563
110,0.032288811254822844
193,0.019803167710054307
370,0.002094124262092819
102,0.052373559248469405
102,0.35222400719746766
244,0.008581518130889493
109,0.015488389382628472
118,0.10754950084117008
151,0.009802933121786282
228,0.040843979690667914
256,0.01529176323442997
630,0.0013447175424295547
182,0.020248119141822073
74,0.05927112444525782
335,0.03037685896493014
125,0.08005253311538484
179,0.07434526567620581
164,0.006151332288161582
294,0.023961446376973485
169,0.009849425740479069
213,0.043655440765205396
298,0.005456658874761165
233,0.011196833550822927
145,0.06601890673575123
155,0.0512664138487436
45,0.47837277499815434
213,0.0427403101870379
50,0.4224715445069937
195,0.01477340690441546
16,0.47029424585741486
148,0.0339581961822229
6,0.42396600349325536
135,0.0897688512046886
222,0.0207620893894571
123,0.32320621313132214
300,0.07833360663649239
149,0.0051152094630837475
150,0.008896939425446102
227,0.04002943148758421
30,0.6460304791894623
111,0.029914929811095153
84,0.37496710679030976
233,0.024769527183832567
224,0.011889944614992001
238,0.01852275169690942
128,0.04018361601019429
118,0.03546161104940088
267,0.03500822143227626
42,0.40744126505885336
79,0.37449204128892105
49,0.37450702848857725
232,0.03611093316198382
277,0.0650949623848336
90,0.0295460476117821
266,0.0034632015954808104
264,0.07150482036340229
304,0.039249788084553414
17,0.5145970019824103
127,0.03838540284926826
201,0.004231369946474058
162,0.03148048214334608
65,0.36223009900797454
236,0.02063369444322589
322,0.023522522045271138
103,0.28185096711543245
381,0.007818285129605333
111,0.06412006256911185
364,0.029527579107400156
60,0.4331396681350563
136,0.030649917533421774
34,0.46315510002540233
56,0.538318001683548
5,0.4585221919665365
57,0.49331679272499623
118,0.047818469157979576
264,0.007827739373781619
134,0.03161882635123488
281,0.008455587939075965
270,0.021055615557129415
146,0.31568405257404397
192,0.01197805120811201
249,0.02119183306498374
54,0.41821043929801527
349,0.017250305976065188
66,0.5128015239296043
91,0.02091049741152021
239,0.047130738224645224
144,0.01152392614911103
230,0.025739137205349486
272,0.004751140193590593
494,0.007037819724152839
344,0.02379829924854932
40,0.5107512569845754
447,0.0029854289006462594
150,0.053175177634998974
380,0.0020258623845896048
521,0.009156609254306797
237,0.022975861840259702
261,0.056416697711726395
346,0.05991701698337084
44,0.5684259629902718
65,0.5108493102620455
19,0.39786636084909077
263,0.025764963898091468
34,0.6277091615163025
82,0.03864229954302925
266,0.05275834408845018
59,0.40853566470148256
266,0.0031452643509805073
71,0.028369958985243724
95,0.06430202376960233
237,0.024085115763659824
255,0.016782162966556904
81,0.04445404515293654
64,0.40827634063399154
133,0.04273947604050807
169,0.03384846378045013
339,0.021994644379253456
225,0.06881736232340506
466,0.005632706799531264
49,0.3680308214387239
294,0.0193931872484441
309,0.005544451168588134
81,0.4362927112455282
67,0.05879197907479333
141,0.021592186238055356
